row;rt;stimulus;key_press;trial_type;trial_index;time_elapsed;internal_node_id;button_pressed;play_history;responses;question_order;prolific_pid;conditions
132;24977.8;"["patterns/Rhythm-8.mp3","patterns/Rhythm-86.mp3"]";NULL;forced-choice-audio;4;73412;0.0-3.0;0;[0,1];NULL;NULL;5d5d763196649c0001533dae;typicality
133;23514.2;"["patterns/Rhythm-94.mp3","patterns/Rhythm-90.mp3"]";NULL;forced-choice-audio;5;97429;0.0-4.0;0;[0,1];NULL;NULL;5d5d763196649c0001533dae;typicality
134;24936.8;"["patterns/Rhythm-68.mp3","patterns/Rhythm-89.mp3"]";NULL;forced-choice-audio;6;122904;0.0-5.0;1;[0,1];NULL;NULL;5d5d763196649c0001533dae;typicality
135;26079.6;"["patterns/Rhythm-21.mp3","patterns/Rhythm-12.mp3"]";NULL;forced-choice-audio;7;149489;0.0-6.0;1;[0,1];NULL;NULL;5d5d763196649c0001533dae;typicality
136;23992.2;"["patterns/Rhythm-85.mp3","patterns/Rhythm-67.mp3"]";NULL;forced-choice-audio;8;173999;0.0-7.0;1;[0,1];NULL;NULL;5d5d763196649c0001533dae;typicality
137;2674.96;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;9;177176;0.0-8.0;NULL;NULL;NULL;NULL;5d5d763196649c0001533dae;typicality
138;52346.2;NULL;NULL;survey-text;10;230040;0.0-9.0;NULL;NULL;"{"HowManyHours":"10","HowManyYears":"3"}";NULL;5d5d763196649c0001533dae;typicality
139;8144.83;NULL;NULL;survey-multi-select;11;238693;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take music classes in college."]}";[0];5d5d763196649c0001533dae;typicality
140;13556.8;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;13561;0.0-0.0;NULL;NULL;NULL;NULL;57a3ad5670c76a00012467e7;typicality
141;NULL;base64.wav;NULL;audio-keyboard-response;1;19566;0.0-1.0-0.0;NULL;NULL;NULL;NULL;57a3ad5670c76a00012467e7;typicality
142;150.525;base64.wav;87;audio-keyboard-response;2;19721;0.0-1.1-0.1;NULL;NULL;NULL;NULL;57a3ad5670c76a00012467e7;typicality
143;40291.9;"["patterns/Rhythm-48.mp3","patterns/Rhythm-39.mp3"]";NULL;forced-choice-audio;3;60018;0.0-2.0;1;[0,1,0];NULL;NULL;57a3ad5670c76a00012467e7;typicality
144;74652.2;"["patterns/Rhythm-64.mp3","patterns/Rhythm-65.mp3"]";NULL;forced-choice-audio;4;135173;0.0-3.0;0;[0,1,1];NULL;NULL;57a3ad5670c76a00012467e7;typicality
145;28242.5;"["patterns/Rhythm-28.mp3","patterns/Rhythm-37.mp3"]";NULL;forced-choice-audio;5;163921;0.0-4.0;1;[0,1];NULL;NULL;57a3ad5670c76a00012467e7;typicality
146;126877;"["patterns/Rhythm-9.mp3","patterns/Rhythm-39.mp3"]";NULL;forced-choice-audio;6;291301;0.0-5.0;1;[0,1,0,1];NULL;NULL;57a3ad5670c76a00012467e7;typicality
147;25668.4;"["patterns/Rhythm-53.mp3","patterns/Rhythm-66.mp3"]";NULL;forced-choice-audio;7;317472;0.0-6.0;0;[0,1];NULL;NULL;57a3ad5670c76a00012467e7;typicality
148;57227.2;"["patterns/Rhythm-48.mp3","patterns/Rhythm-85.mp3"]";NULL;forced-choice-audio;8;375201;0.0-7.0;0;[0,1];NULL;NULL;57a3ad5670c76a00012467e7;typicality
149;1664.98;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;9;377382;0.0-8.0;NULL;NULL;NULL;NULL;57a3ad5670c76a00012467e7;typicality
150;23096.4;NULL;NULL;survey-text;10;401003;0.0-9.0;NULL;NULL;"{"HowManyHours":"7 hours","HowManyYears":"6 years"}";NULL;57a3ad5670c76a00012467e7;typicality
151;16306.5;NULL;NULL;survey-multi-select;11;417819;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take instrumental/choir classes in high school."]}";[0];57a3ad5670c76a00012467e7;typicality
152;8194.14;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";32;html-keyboard-response;0;8196;0.0-0.0;NULL;NULL;NULL;NULL;5a245b4b336eb200013d463a;preference
153;4767.58;base64.wav;87;audio-keyboard-response;1;13467;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5a245b4b336eb200013d463a;preference
154;29456.6;"["patterns/Rhythm-68.mp3","patterns/Rhythm-84.mp3"]";NULL;forced-choice-audio;2;42929;0.0-2.0;0;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
155;25896.3;"["patterns/Rhythm-42.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;3;69327;0.0-3.0;0;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
156;24408.8;"["patterns/Rhythm-72.mp3","patterns/Rhythm-75.mp3"]";NULL;forced-choice-audio;4;94239;0.0-4.0;0;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
157;25857;"["patterns/Rhythm-99.mp3","patterns/Rhythm-84.mp3"]";NULL;forced-choice-audio;5;120599;0.0-5.0;1;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
158;22273.2;"["patterns/Rhythm-48.mp3","patterns/Rhythm-29.mp3"]";NULL;forced-choice-audio;6;143375;0.0-6.0;1;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
159;22713.4;"["patterns/Rhythm-68.mp3","patterns/Rhythm-62.mp3"]";NULL;forced-choice-audio;7;166591;0.0-7.0;1;[0,1];NULL;NULL;5a245b4b336eb200013d463a;preference
160;2862;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";77;html-keyboard-response;8;169954;0.0-8.0;NULL;NULL;NULL;NULL;5a245b4b336eb200013d463a;preference
161;23230.3;NULL;NULL;survey-text;9;193691;0.0-9.0;NULL;NULL;"{"HowManyHours":"5 hours","HowManyYears":"0"}";NULL;5a245b4b336eb200013d463a;preference
162;37991.4;NULL;NULL;survey-multi-select;10;232192;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school."]}";[0];5a245b4b336eb200013d463a;preference
163;32449.2;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;32451;0.0-0.0;NULL;NULL;NULL;NULL;5d60343d2ef14c0016ae9763;typicality
164;5437.92;base64.wav;87;audio-keyboard-response;1;38392;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5d60343d2ef14c0016ae9763;typicality
165;32444.8;"["patterns/Rhythm-97.mp3","patterns/Rhythm-66.mp3"]";NULL;forced-choice-audio;2;70839;0.0-2.0;1;[0,1];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
166;25693.6;"["patterns/Rhythm-43.mp3","patterns/Rhythm-83.mp3"]";NULL;forced-choice-audio;3;97037;0.0-3.0;1;[0,1];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
167;29323.1;"["patterns/Rhythm-72.mp3","patterns/Rhythm-27.mp3"]";NULL;forced-choice-audio;4;126862;0.0-4.0;0;[0,1,0];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
168;22454.6;"["patterns/Rhythm-74.mp3","patterns/Rhythm-66.mp3"]";NULL;forced-choice-audio;5;149819;0.0-5.0;1;[0,1];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
169;34449.7;"["patterns/Rhythm-26.mp3","patterns/Rhythm-59.mp3"]";NULL;forced-choice-audio;6;184774;0.0-6.0;0;[0,1,0];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
170;42335.1;"["patterns/Rhythm-97.mp3","patterns/Rhythm-63.mp3"]";NULL;forced-choice-audio;7;227610;0.0-7.0;1;[0,1,0,1];NULL;NULL;5d60343d2ef14c0016ae9763;typicality
171;2817.93;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;230934;0.0-8.0;NULL;NULL;NULL;NULL;5d60343d2ef14c0016ae9763;typicality
172;17969.6;NULL;NULL;survey-text;9;249414;0.0-9.0;NULL;NULL;"{"HowManyHours":"4","HowManyYears":""}";NULL;5d60343d2ef14c0016ae9763;typicality
173;25392.8;NULL;NULL;survey-multi-select;10;275314;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school."]}";[0];5d60343d2ef14c0016ae9763;typicality
174;7280;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";32;html-keyboard-response;0;7287;0.0-0.0;NULL;NULL;NULL;NULL;5c5877ce8fba0a000189f39d;preference
175;NULL;base64.wav;NULL;audio-keyboard-response;1;13363;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5c5877ce8fba0a000189f39d;preference
176;NULL;base64.wav;NULL;audio-keyboard-response;2;18873;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5c5877ce8fba0a000189f39d;preference
177;1068;base64.wav;87;audio-keyboard-response;3;19943;0.0-1.2-0.2;NULL;NULL;NULL;NULL;5c5877ce8fba0a000189f39d;preference
178;29424;"["patterns/Rhythm-60.mp3","patterns/Rhythm-80.mp3"]";NULL;forced-choice-audio;4;49370;0.0-2.0;1;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
179;25829;"["patterns/Rhythm-23.mp3","patterns/Rhythm-70.mp3"]";NULL;forced-choice-audio;5;75717;0.0-3.0;0;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
180;25420;"["patterns/Rhythm-41.mp3","patterns/Rhythm-97.mp3"]";NULL;forced-choice-audio;6;101657;0.0-4.0;1;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
181;24216;"["patterns/Rhythm-42.mp3","patterns/Rhythm-80.mp3"]";NULL;forced-choice-audio;7;126388;0.0-5.0;0;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
182;24077;"["patterns/Rhythm-53.mp3","patterns/Rhythm-69.mp3"]";NULL;forced-choice-audio;8;150972;0.0-6.0;1;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
183;24665;"["patterns/Rhythm-60.mp3","patterns/Rhythm-83.mp3"]";NULL;forced-choice-audio;9;176142;0.0-7.0;0;[0,1];NULL;NULL;5c5877ce8fba0a000189f39d;preference
184;1675;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;10;178322;0.0-8.0;NULL;NULL;NULL;NULL;5c5877ce8fba0a000189f39d;preference
185;25860;NULL;NULL;survey-text;11;204877;0.0-9.0;NULL;NULL;"{"HowManyHours":"4","HowManyYears":"0"}";NULL;5c5877ce8fba0a000189f39d;preference
186;14822;NULL;NULL;survey-multi-select;12;220226;0.0-10.0;NULL;NULL;"{"Q0":[]}";[0];5c5877ce8fba0a000189f39d;preference
187;13085.3;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;13088;0.0-0.0;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
188;NULL;base64.wav;NULL;audio-keyboard-response;1;19093;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
189;NULL;base64.wav;NULL;audio-keyboard-response;2;24594;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
190;NULL;base64.wav;NULL;audio-keyboard-response;3;30096;0.0-1.2-0.2;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
191;NULL;base64.wav;NULL;audio-keyboard-response;4;35598;0.0-1.3-0.3;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
192;NULL;base64.wav;NULL;audio-keyboard-response;5;41100;0.0-1.4-0.4;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
193;NULL;base64.wav;NULL;audio-keyboard-response;6;46602;0.0-1.5-0.5;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
194;NULL;base64.wav;NULL;audio-keyboard-response;7;52103;0.0-1.6-0.6;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
195;NULL;base64.wav;NULL;audio-keyboard-response;8;57604;0.0-1.7-0.7;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
196;NULL;base64.wav;NULL;audio-keyboard-response;9;63106;0.0-1.8-0.8;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
197;NULL;base64.wav;NULL;audio-keyboard-response;10;68608;0.0-1.9-0.9;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
198;NULL;base64.wav;NULL;audio-keyboard-response;11;74110;0.0-1.10-0.10;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
199;NULL;base64.wav;NULL;audio-keyboard-response;12;79612;0.0-1.11-0.11;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
200;NULL;base64.wav;NULL;audio-keyboard-response;13;85114;0.0-1.12-0.12;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
201;1048.56;base64.wav;87;audio-keyboard-response;14;86164;0.0-1.13-0.13;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
202;39217.6;"["patterns/Rhythm-8.mp3","patterns/Rhythm-79.mp3"]";NULL;forced-choice-audio;15;125384;0.0-2.0;0;[1,0];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
203;33472;"["patterns/Rhythm-37.mp3","patterns/Rhythm-16.mp3"]";NULL;forced-choice-audio;16;159358;0.0-3.0;1;[0,1];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
204;33249.8;"["patterns/Rhythm-23.mp3","patterns/Rhythm-96.mp3"]";NULL;forced-choice-audio;17;193110;0.0-4.0;1;[0,1];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
205;28848.3;"["patterns/Rhythm-3.mp3","patterns/Rhythm-79.mp3"]";NULL;forced-choice-audio;18;222461;0.0-5.0;1;[0,1];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
206;28769.1;"["patterns/Rhythm-0.mp3","patterns/Rhythm-67.mp3"]";NULL;forced-choice-audio;19;251733;0.0-6.0;1;[0,1];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
207;74336;"["patterns/Rhythm-8.mp3","patterns/Rhythm-69.mp3"]";NULL;forced-choice-audio;20;326571;0.0-7.0;1;[0,1];NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
208;3231.97;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";68;html-keyboard-response;21;330304;0.0-8.0;NULL;NULL;NULL;NULL;5c687c77a3ac650001d1d5b5;typicality
209;17010.2;NULL;NULL;survey-text;22;347820;0.0-9.0;NULL;NULL;"{"HowManyHours":"5","HowManyYears":"2"}";NULL;5c687c77a3ac650001d1d5b5;typicality
210;5078.31;NULL;NULL;survey-multi-select;23;353404;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons."]}";[0];5c687c77a3ac650001d1d5b5;typicality
211;7422;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;7434;0.0-0.0;NULL;NULL;NULL;NULL;5bbd13d55ec0a20001871443;typicality
212;4801;base64.wav;87;audio-keyboard-response;1;12742;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5bbd13d55ec0a20001871443;typicality
213;25121;"["patterns/Rhythm-77.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;2;37871;0.0-2.0;0;[0,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
214;35923;"["patterns/Rhythm-75.mp3","patterns/Rhythm-30.mp3"]";NULL;forced-choice-audio;3;74300;0.0-3.0;0;[0,1,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
215;38669;"["patterns/Rhythm-5.mp3","patterns/Rhythm-73.mp3"]";NULL;forced-choice-audio;4;113475;0.0-4.0;1;[0,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
216;26798;"["patterns/Rhythm-83.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;5;140778;0.0-5.0;0;[0,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
217;23862;"["patterns/Rhythm-86.mp3","patterns/Rhythm-48.mp3"]";NULL;forced-choice-audio;6;165148;0.0-6.0;0;[0,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
218;24920;"["patterns/Rhythm-77.mp3","patterns/Rhythm-20.mp3"]";NULL;forced-choice-audio;7;190574;0.0-7.0;1;[0,1];NULL;NULL;5bbd13d55ec0a20001871443;typicality
219;2020;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;193097;0.0-8.0;NULL;NULL;NULL;NULL;5bbd13d55ec0a20001871443;typicality
220;14366;NULL;NULL;survey-text;9;207993;0.0-9.0;NULL;NULL;"{"HowManyHours":"3","HowManyYears":"2"}";NULL;5bbd13d55ec0a20001871443;typicality
221;13860;NULL;NULL;survey-multi-select;10;222377;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons."]}";[0];5bbd13d55ec0a20001871443;typicality
222;107635;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";175;html-keyboard-response;0;107645;0.0-0.0;NULL;NULL;NULL;NULL;5bafe806c383030001c965df;preference
223;NULL;base64.wav;NULL;audio-keyboard-response;1;113686;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5bafe806c383030001c965df;preference
224;5504.46;base64.wav;87;audio-keyboard-response;2;119197;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5bafe806c383030001c965df;preference
225;25190.4;"["patterns/Rhythm-24.mp3","patterns/Rhythm-22.mp3"]";NULL;forced-choice-audio;3;144395;0.0-2.0;0;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
226;23569.2;"["patterns/Rhythm-30.mp3","patterns/Rhythm-62.mp3"]";NULL;forced-choice-audio;4;168491;0.0-3.0;0;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
227;23495.1;"["patterns/Rhythm-67.mp3","patterns/Rhythm-66.mp3"]";NULL;forced-choice-audio;5;192507;0.0-4.0;0;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
228;22832.3;"["patterns/Rhythm-64.mp3","patterns/Rhythm-22.mp3"]";NULL;forced-choice-audio;6;215846;0.0-5.0;1;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
229;24134.1;"["patterns/Rhythm-94.mp3","patterns/Rhythm-80.mp3"]";NULL;forced-choice-audio;7;240488;0.0-6.0;1;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
230;24222.8;"["patterns/Rhythm-24.mp3","patterns/Rhythm-7.mp3"]";NULL;forced-choice-audio;8;265218;0.0-7.0;0;[0,1];NULL;NULL;5bafe806c383030001c965df;preference
231;1965.61;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;9;267700;0.0-8.0;NULL;NULL;NULL;NULL;5bafe806c383030001c965df;preference
232;8162.65;NULL;NULL;survey-text;10;276390;0.0-9.0;NULL;NULL;"{"HowManyHours":"2","HowManyYears":"15"}";NULL;5bafe806c383030001c965df;preference
233;11323.4;NULL;NULL;survey-multi-select;11;288252;0.0-10.0;NULL;NULL;"{"Q0":["I took/take private music lessons."]}";[0];5bafe806c383030001c965df;preference
234;300.96;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";175;html-keyboard-response;0;309;0.0-0.0;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
235;NULL;base64.wav;NULL;audio-keyboard-response;1;6332;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
236;NULL;base64.wav;NULL;audio-keyboard-response;2;11857;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
237;NULL;base64.wav;NULL;audio-keyboard-response;3;17368;0.0-1.2-0.2;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
238;3582.18;base64.wav;87;audio-keyboard-response;4;20952;0.0-1.3-0.3;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
239;59029;"["patterns/Rhythm-58.mp3","patterns/Rhythm-68.mp3"]";NULL;forced-choice-audio;5;79987;0.0-2.0;1;[0,1,0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
240;25214.2;"["patterns/Rhythm-90.mp3","patterns/Rhythm-97.mp3"]";NULL;forced-choice-audio;6;105706;0.0-3.0;0;[0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
241;24815.1;"["patterns/Rhythm-50.mp3","patterns/Rhythm-49.mp3"]";NULL;forced-choice-audio;7;131027;0.0-4.0;1;[0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
242;23810.2;"["patterns/Rhythm-98.mp3","patterns/Rhythm-68.mp3"]";NULL;forced-choice-audio;8;155342;0.0-5.0;1;[0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
243;23144.7;"["patterns/Rhythm-13.mp3","patterns/Rhythm-53.mp3"]";NULL;forced-choice-audio;9;178991;0.0-6.0;1;[0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
244;24255.6;"["patterns/Rhythm-58.mp3","patterns/Rhythm-56.mp3"]";NULL;forced-choice-audio;10;203753;0.0-7.0;1;[0,1];NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
245;2191.74;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;11;206447;0.0-8.0;NULL;NULL;NULL;NULL;5cbda9f6290fd50016e5c03f;typicality
246;23226.4;NULL;NULL;survey-text;12;230188;0.0-9.0;NULL;NULL;"{"HowManyHours":"6","HowManyYears":"3"}";NULL;5cbda9f6290fd50016e5c03f;typicality
247;13462.8;NULL;NULL;survey-multi-select;13;244179;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons.","I took/take music classes in college."]}";[0];5cbda9f6290fd50016e5c03f;typicality
248;7671;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";75;html-keyboard-response;0;7675;0.0-0.0;NULL;NULL;NULL;NULL;587305bbdb3e720001e231cf;preference
249;NULL;base64.wav;NULL;audio-keyboard-response;1;13679;0.0-1.0-0.0;NULL;NULL;NULL;NULL;587305bbdb3e720001e231cf;preference
250;383;base64.wav;87;audio-keyboard-response;2;14063;0.0-1.1-0.1;NULL;NULL;NULL;NULL;587305bbdb3e720001e231cf;preference
251;26986;"["patterns/Rhythm-62.mp3","patterns/Rhythm-47.mp3"]";NULL;forced-choice-audio;3;41051;0.0-2.0;0;[0,1];NULL;NULL;587305bbdb3e720001e231cf;preference
252;27858;"["patterns/Rhythm-76.mp3","patterns/Rhythm-84.mp3"]";NULL;forced-choice-audio;4;69412;0.0-3.0;0;[0,1,0];NULL;NULL;587305bbdb3e720001e231cf;preference
253;23377;"["patterns/Rhythm-36.mp3","patterns/Rhythm-95.mp3"]";NULL;forced-choice-audio;5;93293;0.0-4.0;1;[1,0];NULL;NULL;587305bbdb3e720001e231cf;preference
254;26895;"["patterns/Rhythm-98.mp3","patterns/Rhythm-47.mp3"]";NULL;forced-choice-audio;6;120692;0.0-5.0;0;[0,1];NULL;NULL;587305bbdb3e720001e231cf;preference
255;23746;"["patterns/Rhythm-18.mp3","patterns/Rhythm-72.mp3"]";NULL;forced-choice-audio;7;144942;0.0-6.0;0;[1,0];NULL;NULL;587305bbdb3e720001e231cf;preference
256;23120;"["patterns/Rhythm-62.mp3","patterns/Rhythm-6.mp3"]";NULL;forced-choice-audio;8;168565;0.0-7.0;1;[1,0];NULL;NULL;587305bbdb3e720001e231cf;preference
257;1562;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";75;html-keyboard-response;9;170631;0.0-8.0;NULL;NULL;NULL;NULL;587305bbdb3e720001e231cf;preference
